Sales_id,Product_id,Quantity,Coupon_code,abandoned
3348,10089437,62,NO CODE,13
3349,10071599,58,NO CODE,10
3350,10069699,57,NO CODE,14
3351,10092115,57,NO CODE,15
3352,10072391,44,NO CODE,3
3353,10088931,55,NO CODE,9
3354,10080643,53,NO CODE,8
3355,10073735,53,NO CODE,13
3356,10073811,36,NO CODE,2
3357,10098825,39,NO CODE,2
3358,10074629,51,NO CODE,1
3359,10092121,38,NO CODE,5
3360,10091325,35,NO CODE,17
3361,10099537,47,NO CODE,6
3362,10075785,44,NO CODE,3
3363,10101435,59,NO CODE,1
3364,10064541,59,NO CODE,5
3365,10064111,51,NO CODE,2
3366,10080645,64,NO CODE,6
3367,10080649,49,NO CODE,1
3368,10095239,74,NO CODE,9
3369,10074235,52,NO CODE,2
3370,10105871,51,NO CODE,6
3371,10091967,58,NO CODE,1
3372,10092075,36,NO CODE,8
3373,10063795,47,NO CODE,1
3374,10096225,53,NO CODE,12
3375,10075281,58,NO CODE,9
3376,10073633,57,NO CODE,5
3377,10073177,47,NO CODE,16
3378,10065725,57,NO CODE,7
3379,10069623,46,NO CODE,6
3380,10089299,64,NO CODE,7
3381,10073463,60,NO CODE,9
3382,10073077,64,NO CODE,3
3383,10091339,56,NO CODE,1
3384,10089347,60,NO CODE,16
3385,10081403,51,NO CODE,2
3386,10064547,54,NO CODE,2
3387,10065595,42,NO CODE,9
3388,10065473,40,NO CODE,8
3389,10064521,56,NO CODE,6
3390,10071413,54,NO CODE,2
3391,10072995,43,NO CODE,7
3392,10075867,40,NO CODE,13
3393,10085969,48,NO CODE,6
3394,10089149,49,NO CODE,4
3395,10098801,39,NO CODE,11
3396,10099487,45,NO CODE,1
3397,10076029,57,NO CODE,2
3398,10074623,36,NO CODE,2
3399,10075411,49,NO CODE,14
3400,10068535,44,NO CODE,4
3401,10099519,39,NO CODE,9
3402,10101107,59,NO CODE,6
3403,10080611,36,NO CODE,14
3404,1009000,48,NO CODE,4
3405,10073771,45,NO CODE,1
3406,10101253,41,NO CODE,5
3407,10068529,56,NO CODE,11
3408,10099489,41,NO CODE,1
3409,10065151,47,NO CODE,12
3410,10080573,58,NO CODE,3
3411,10068639,63,NO CODE,4
3412,10064459,59,NO CODE,7
3413,10071793,60,NO CODE,5
3414,1010450,52,NO CODE,1
3415,10099477,54,NO CODE,4
3416,10089429,91,NO CODE,1
3417,10074751,52,NO CODE,4
3418,10097155,53,NO CODE,17
3419,10092465,58,NO CODE,4
3420,10092137,63,NO CODE,14
3421,10101259,41,NO CODE,9
3422,10071787,53,NO CODE,1
3423,10072929,35,NO CODE,11
3424,10101211,37,NO CODE,7
3425,10063923,60,NO CODE,1
3426,10064843,60,NO CODE,9
3427,10074387,35,NO CODE,6
3428,10075815,62,NO CODE,1
3429,10075833,61,NO CODE,1
3430,10080399,38,NO CODE,4
3431,10089225,48,NO CODE,7
3432,10074597,44,NO CODE,11
3433,10098765,59,NO CODE,1
3434,10072357,56,NO CODE,14
3435,10092073,35,NO CODE,3
3436,10080607,52,NO CODE,7
3437,10095311,44,NO CODE,6
3438,10091351,70,NO CODE,11
3439,10064575,37,NO CODE,9
3440,10096329,46,NO CODE,13
3441,10080407,64,NO CODE,10
3442,10088875,76,NO CODE,14
3443,10075845,54,NO CODE,4
3444,10089607,53,NO CODE,7
3445,10101727,46,NO CODE,10
3446,10073627,51,NO CODE,2
3447,10075453,40,NO CODE,16
3448,10072629,63,15UNI,5
3449,10080175,50,25H250,1
3450,10071507,36,NO CODE,17
3451,10075843,62,10STELLA,7
3452,10099517,53,MARKS15,1
3453,10088949,56,NO CODE,3
3454,10096303,39,5DAL,2
3455,10099467,52,NO CODE,2
3456,10089007,48,NO CODE,5
3457,10073599,64,NO CODE,2
3458,1009347,44,NO CODE,6
3459,10074601,39,NO CODE,3
3460,10099497,62,NO CODE,3
3461,10073907,39,NO CODE,4
3462,10085047,40,NO CODE,2
3463,10071139,45,NO CODE,10
3464,10081353,37,NO CODE,15
3465,10068573,42,NO CODE,4
3466,10101643,49,NO CODE,14
3467,10099539,51,HOLS10,5
3468,1010498,49,NO CODE,4
3469,10080479,63,NO CODE,9
3470,1010542,49,NO CODE,10
3471,10068563,39,NO CODE,10
3472,10071451,61,NO CODE,8
3473,10074401,60,NO CODE,1
3474,1010437,54,NO CODE,6
3475,10101295,58,NO CODE,14
3476,10085025,44,NO CODE,9
3477,10080569,35,NO CODE,1
3478,10089313,61,NO CODE,7
3479,10075953,42,NO CODE,4
3480,10084341,59,NO CODE,3
3481,10089169,58,NO CODE,4
3482,10075915,64,NO CODE,9
3483,10074635,55,NO CODE,3
3484,10073971,45,NO CODE,1
3485,10086121,65,NO CODE,1
3486,10068571,38,NO CODE,12
3487,10096851,41,NO CODE,11
3488,10071073,42,NO CODE,1
3489,10073815,57,NO CODE,5
3490,10080489,62,NO CODE,10
3491,10072515,64,NO CODE,16
3492,10070531,53,NO CODE,9
3493,1010452,35,NO CODE,7
3494,10073611,40,NO CODE,2
3495,10098467,40,NO CODE,4
3496,10074631,56,NO CODE,5
3497,10074639,43,NO CODE,5
3498,10068583,65,NO CODE,3
3499,10104829,47,NO CODE,7
3500,10099529,57,NO CODE,1
3501,10074225,39,NO CODE,9
3502,10089397,42,NO CODE,8
3503,10065471,41,NO CODE,3
3504,10074421,53,NO CODE,2
3505,10089337,57,NO CODE,3
3506,10096411,38,NO CODE,6
3507,10097071,36,NO CODE,15
3508,10071389,43,NO CODE,2
3509,10063883,48,NO CODE,4
3510,10065121,40,NO CODE,8
3511,10092127,43,NO CODE,4
3512,10074647,61,NO CODE,10
3513,10096295,45,NO CODE,4
3514,10071055,53,NO CODE,2
3515,10099113,55,NO CODE,11
3516,10105881,60,NO CODE,10
3517,10068627,42,NO CODE,5
3518,10073679,57,NO CODE,5
3519,10072335,51,NO CODE,6
3520,10073675,44,NO CODE,1
3521,10063995,54,NO CODE,8
3522,10070291,60,NO CODE,4
3523,10080177,62,NO CODE,3
3524,10080475,64,NO CODE,4
3525,10101109,61,NO CODE,13
3526,10068567,63,NO CODE,7
3527,10096961,61,NO CODE,4
3528,10074083,50,NO CODE,13
3529,10064041,58,NO CODE,8
3530,10070533,41,NO CODE,6
3531,10065307,37,NO CODE,8
3532,10065581,49,NO CODE,10
3533,10075935,65,NO CODE,7
3534,10074617,63,NO CODE,5
3535,10064539,56,NO CODE,4
3536,10080483,51,NO CODE,3
3537,10086107,44,NO CODE,2
3538,10089519,48,NO CODE,6
3539,10063811,61,NO CODE,5
3540,10092093,53,NO CODE,10
3541,10101447,35,NO CODE,8
3542,10075289,37,NO CODE,12
3543,10071065,42,NO CODE,9
3544,10064765,71,NO CODE,13
3545,10068551,53,NO CODE,3
3546,10101627,40,NO CODE,6
3547,10101117,48,NO CODE,9
3548,10091939,57,NO CODE,1
3549,10081401,48,NO CODE,15
3550,1009002,53,NO CODE,4
3551,10069727,46,NO CODE,2
3552,10080567,35,NO CODE,16
3553,10101319,59,NO CODE,9
3554,10068687,41,NO CODE,2
3555,10064141,42,NO CODE,4
3556,10075829,61,NO CODE,1
3557,1010483,62,NO CODE,1
3558,10066363,52,NO CODE,4
3559,10073437,46,NO CODE,12
3560,10064065,39,NO CODE,3
3561,10075405,46,NO CODE,14
3562,10074313,65,NO CODE,8
3563,10104843,50,NO CODE,6
3564,10075295,45,NO CODE,15
3565,10097287,44,NO CODE,4
3566,10064497,42,NO CODE,9
3567,10101313,55,NO CODE,9
3568,10101127,46,NO CODE,10
3569,10097213,21,NO CODE,4
3570,10065407,60,NO CODE,8
3571,10073621,37,NO CODE,7
3572,10098661,60,NO CODE,8
3573,10071591,58,NO CODE,4
3574,10075747,61,NO CODE,11
3575,10099511,54,NO CODE,8
3576,10104845,46,NO CODE,2
3577,10089059,56,NO CODE,10
3578,10071795,59,NO CODE,6
3579,10069611,60,NO CODE,7
3580,10089447,52,NO CODE,11
3581,10074611,50,NO CODE,5
3582,10073615,43,NO CODE,11
3583,10074621,45,NO CODE,8
3584,10089143,45,NO CODE,7
3585,10064549,40,NO CODE,4
3586,10098777,44,NO CODE,4
3587,10073641,41,NO CODE,3
3588,10089133,56,NO CODE,8
3589,10101129,49,NO CODE,6
3590,10092065,50,NO CODE,10
3591,1009680,49,NO CODE,7
3592,10072215,65,NO CODE,11
3593,10092457,56,NO CODE,1
3594,10089333,37,NO CODE,4
3595,10101325,50,NO CODE,7
3596,10091359,59,NO CODE,2
3597,10064145,62,NO CODE,13
3598,10072955,34,NO CODE,2
3599,10075293,49,NO CODE,17
3600,10105821,44,NO CODE,14
3601,10104827,64,NO CODE,6
3602,10064121,45,NO CODE,8
3603,10096283,36,NO CODE,3
3604,10074625,65,NO CODE,3
3605,10101607,62,NO CODE,5
3606,10068611,39,NO CODE,10
3607,10064545,42,NO CODE,16
3608,10096845,48,NO CODE,2
3609,10073123,50,NO CODE,2
3610,10065477,46,NO CODE,2
3611,1010442,40,NO CODE,6
3612,10071081,42,NO CODE,2
3613,10105869,46,NO CODE,2
3614,10065447,60,NO CODE,9
3615,10089407,42,NO CODE,18
3616,10073643,42,NO CODE,7
3617,10088871,57,NO CODE,12
3618,10066969,36,NO CODE,2
3619,10073657,49,NO CODE,13
3620,10092025,57,NO CODE,2
3621,10074605,30,NO CODE,7
3622,1010476,44,NO CODE,11
3623,10071387,61,NO CODE,10
3624,10089295,45,NO CODE,11
3625,10095327,45,NO CODE,7
3626,10072511,57,NO CODE,2
3627,10073831,61,NO CODE,11
3628,1010546,40,NO CODE,5
3629,10101691,47,NO CODE,11
3630,10075853,45,NO CODE,1
3631,10071025,55,NO CODE,8
3632,10073651,43,NO CODE,7
3633,10064479,38,NO CODE,7
3634,10098387,44,NO CODE,7
3635,10064471,49,NO CODE,5
3636,10075491,52,NO CODE,11
3637,10071785,35,NO CODE,10
3638,10076249,47,NO CODE,2
3639,10071499,49,NO CODE,8
3640,10085061,101,NO CODE,3
3641,10098385,53,NO CODE,14
3642,10076055,45,NO CODE,9
3643,10064565,38,NO CODE,7
3644,10071263,37,NO CODE,9
3645,10064553,54,NO CODE,3
3646,10073113,70,NO CODE,4
3647,10092125,51,NO CODE,10
3648,10089159,41,NO CODE,9
3649,10101401,46,NO CODE,1
3650,10080501,49,NO CODE,4
3651,10069795,56,NO CODE,7
3652,10089359,38,NO CODE,9
3653,10105855,63,NO CODE,8
3654,10096271,37,NO CODE,2
3655,10075357,36,NO CODE,1
3656,10101647,37,NO CODE,2
3657,10074941,55,NO CODE,18
3658,10105691,65,NO CODE,15
3659,10101665,44,NO CODE,3
3660,10069713,58,NO CODE,4
3661,10073661,39,NO CODE,6
3662,10075969,37,NO CODE,4
3663,10068579,58,NO CODE,6
3664,10085973,35,NO CODE,10
3665,10083433,40,NO CODE,18
3666,10075455,51,NO CODE,5
3667,10080309,39,NO CODE,13
3668,10074437,36,NO CODE,5
3669,10071317,45,NO CODE,6
3670,10081151,47,NO CODE,3
3671,10064531,36,NO CODE,5
3672,10099093,41,NO CODE,2
3673,10066255,50,NO CODE,6
3674,10095277,41,NO CODE,6
3675,10080603,61,NO CODE,5
3676,10073645,52,NO CODE,10
3677,10064511,42,NO CODE,2
3678,10066951,38,NO CODE,3
3679,10096291,54,NO CODE,5
3680,10089439,42,NO CODE,12
3681,10101677,53,NO CODE,1
3682,10074559,42,NO CODE,3
3683,10088889,55,NO CODE,4
3684,10080183,39,NO CODE,5
3685,10089335,59,NO CODE,2
3686,10098381,52,NO CODE,6
3687,10098363,35,NO CODE,1
3688,10089431,54,NO CODE,1
3689,10065507,59,NO CODE,2
3690,10075299,37,NO CODE,8
3691,10071511,58,NO CODE,5
3692,10075955,42,NO CODE,3
3693,10089151,41,NO CODE,7
3694,10069705,40,NO CODE,4
3695,10080029,64,NO CODE,8
3696,10095335,44,NO CODE,3
3697,10089423,56,NO CODE,1
3698,10092083,70,NO CODE,4
3699,10074385,42,NO CODE,8
3700,10074431,38,NO CODE,1
3701,10074967,46,NO CODE,10
3702,10088847,61,NO CODE,3
3703,10071529,62,NO CODE,14
3704,10073119,46,NO CODE,11
3705,10101425,61,NO CODE,2
3706,10071463,52,NO CODE,1
3707,10073889,43,NO CODE,6
3708,10089409,52,NO CODE,1
3709,10089377,64,NO CODE,7
3710,10063867,39,NO CODE,8
3711,10099485,45,NO CODE,7
3712,10080499,65,NO CODE,1
3713,1009381,46,NO CODE,1
3714,10099543,61,NO CODE,3
3715,10064543,62,NO CODE,3
3716,10089393,61,NO CODE,10
3717,10101327,52,NO CODE,9
3718,10098479,48,NO CODE,7
3719,10099533,46,NO CODE,3
3720,10075401,63,NO CODE,8
3721,10068643,56,NO CODE,14
3722,10084985,57,NO CODE,7
3723,10096821,56,NO CODE,5
3724,10064463,47,NO CODE,12
3725,10099471,25,NO CODE,2
3726,10064499,50,NO CODE,3
3727,10064561,43,NO CODE,3
3728,10075937,61,NO CODE,1
3729,10080571,35,NO CODE,5
3730,10089303,45,NO CODE,10
3731,10089305,63,NO CODE,7
3732,10063875,43,NO CODE,10
3733,10089353,54,NO CODE,3
3734,10098373,39,NO CODE,2
3735,10096923,43,NO CODE,5
3736,10065659,46,NO CODE,12
3737,10075851,60,NO CODE,2
3738,10091347,39,NO CODE,12
3739,1010448,64,NO CODE,2
3740,10074613,47,NO CODE,12
3741,10101255,58,NO CODE,1
3742,10098569,52,NO CODE,9
3743,10081369,39,NO CODE,2
3744,10072299,50,NO CODE,5
3745,10099545,56,NO CODE,9
3746,10073199,41,NO CODE,1
3747,10101649,49,NO CODE,7
3748,10097271,64,NO CODE,4
3749,10096927,43,NO CODE,3
3750,10073625,55,NO CODE,1
3751,10064461,52,NO CODE,1
3752,10101529,46,NO CODE,10
3753,10073653,56,NO CODE,3
3754,10074435,36,NO CODE,12
3755,10063979,55,NO CODE,7
3756,10074155,61,NO CODE,4
3757,10089139,59,NO CODE,12
3758,10063911,61,NO CODE,5
3759,1008985,56,NO CODE,9
3760,10104839,47,NO CODE,6
3761,10075931,61,NO CODE,1
3762,10097221,43,NO CODE,8
3763,10092111,64,NO CODE,6
3764,10098757,36,NO CODE,1
3765,10098517,47,NO CODE,14
3766,10064475,49,NO CODE,2
3767,1008344,36,NO CODE,14
3768,10073703,36,NO CODE,3
3769,10065709,46,NO CODE,11
3770,10101301,36,NO CODE,4
3771,10099495,40,NO CODE,2
3772,10088823,43,NO CODE,11
3773,10064467,58,NO CODE,3
3774,10080233,37,NO CODE,9
3775,10074447,52,NO CODE,6
3776,10065383,43,NO CODE,5
3777,10069711,45,NO CODE,3
3778,10075165,59,NO CODE,3
3779,10074211,40,NO CODE,1
3780,10063927,58,NO CODE,5
3781,10080617,45,NO CODE,14
3782,10097293,35,NO CODE,9
3783,10092447,41,NO CODE,6
3784,10098421,55,NO CODE,13
3785,10089199,46,NO CODE,17
3786,10089145,37,NO CODE,10
3787,10097299,38,NO CODE,5
3788,10074453,45,NO CODE,6
3789,10070297,64,NO CODE,4
3790,10096267,46,NO CODE,3
3791,10089609,44,NO CODE,3
3792,10101219,52,NO CODE,18
3793,10069605,53,NO CODE,9
3794,10089391,44,NO CODE,2
3795,10064517,38,NO CODE,13
3796,10091243,41,NO CODE,11
3797,10074595,53,NO CODE,7
3798,10072389,63,NO CODE,10
3799,10098657,55,NO CODE,7
3800,10099469,60,NO CODE,4
3801,10095323,59,NO CODE,6
3802,10073905,36,NO CODE,10
3803,10064535,50,NO CODE,1
3804,10089297,44,NO CODE,15
3805,10080609,36,NO CODE,2
3806,10101297,37,NO CODE,4
3807,10091369,41,NO CODE,13
3808,10064557,56,NO CODE,7
3809,10082953,62,NO CODE,15
3810,10098779,46,NO CODE,5
3811,10091343,58,NO CODE,3
3812,10073297,38,NO CODE,6
3813,10092027,43,NO CODE,5
3814,10064015,64,NO CODE,5
3815,10101131,39,NO CODE,18
3816,10071369,48,NO CODE,7
3817,10099481,37,NO CODE,1
3818,10070587,47,NO CODE,13
3819,10075751,55,NO CODE,1
3820,10073431,58,NO CODE,13
3821,10064525,39,NO CODE,2
3822,1010447,47,NO CODE,10
3823,10069683,35,NO CODE,3
3824,10086117,39,NO CODE,1
3825,10089613,63,NO CODE,10
3826,10105697,59,NO CODE,2
3827,10091321,43,NO CODE,8
3828,10075835,39,NO CODE,5
3829,10074463,48,NO CODE,4
3830,10089323,56,NO CODE,2
3831,10068557,38,NO CODE,2
3832,10096347,61,NO CODE,11
3833,10069595,63,NO CODE,4
3834,10063743,40,NO CODE,13
3835,10065355,37,NO CODE,8
3836,10097303,56,NO CODE,5
3837,10064559,49,NO CODE,7
3838,10064579,47,NO CODE,18
3839,10073631,36,NO CODE,11
3840,10063897,35,NO CODE,4
3841,10074637,62,NO CODE,5
3842,10096823,54,NO CODE,5
3843,10073079,44,NO CODE,2
3844,10072379,60,NO CODE,2
3845,10085981,43,NO CODE,11
3846,10073893,41,NO CODE,5
3847,10069641,65,NO CODE,2
3848,10092535,63,NO CODE,8
3849,10073251,40,NO CODE,7
3850,10064523,55,NO CODE,2
3851,10099069,58,NO CODE,9
3852,10084973,37,NO CODE,9
3853,10080487,62,NO CODE,1
3854,10073613,51,NO CODE,9
3855,10075825,55,NO CODE,3
3856,10073885,42,NO CODE,6
3857,10085983,44,NO CODE,12
3858,1010441,35,NO CODE,13
3859,10092091,57,NO CODE,1
3860,10068081,40,NO CODE,4
3861,10074609,51,NO CODE,9
3862,10101395,36,NO CODE,1
3863,10089339,38,NO CODE,9
3864,10074407,52,NO CODE,12
3865,10080239,63,NO CODE,1
3866,10072409,40,NO CODE,3
3867,10080187,48,NO CODE,9
3868,10089363,42,NO CODE,2
3869,10069571,42,NO CODE,12
3870,1010439,35,NO CODE,13
3871,10071503,45,NO CODE,5
3872,10073061,63,NO CODE,4
3873,10063925,47,NO CODE,3
3874,10075261,49,NO CODE,15
3875,10089531,42,NO CODE,3
3876,10073485,54,NO CODE,9
3877,10089511,62,NO CODE,14
3878,10064519,37,NO CODE,7
3879,10086119,70,NO CODE,1
3880,10099121,75,NO CODE,16
3881,10073647,50,NO CODE,3
3882,10096265,43,NO CODE,5
3883,10088937,53,NO CODE,7
3884,10063881,36,NO CODE,10
3885,10089173,56,NO CODE,12
3886,10092533,37,NO CODE,10
3887,10080651,44,NO CODE,1
3888,10064585,65,NO CODE,11
3889,10070717,44,NO CODE,11
3890,10099065,64,NO CODE,2
3891,10105887,50,NO CODE,5
3892,10073677,63,NO CODE,1
3893,10074633,38,NO CODE,9
3894,10080229,63,NO CODE,6
3895,10101427,57,NO CODE,8
3896,10064457,62,NO CODE,7
3897,10099101,51,NO CODE,9
3898,10098651,37,NO CODE,7
3899,10066997,55,NO CODE,5
3900,10088869,38,NO CODE,5
3901,10075957,47,NO CODE,12
3902,10075757,36,NO CODE,9
3903,10070039,56,NO CODE,9
3904,10074423,40,NO CODE,3
3905,10064473,41,NO CODE,3
3906,10075927,39,NO CODE,11
3907,10092537,63,NO CODE,12
3908,1009552,41,NO CODE,11
3909,10064163,36,NO CODE,3
3910,10073659,60,NO CODE,4
3911,10098807,51,NO CODE,6
3912,10071365,36,NO CODE,12
3913,10064483,47,NO CODE,1
3914,10098375,45,NO CODE,9
3915,10089527,51,NO CODE,3
3916,10089331,48,NO CODE,6
3917,10074153,50,NO CODE,5
3918,10073929,52,NO CODE,1
3919,10069529,56,NO CODE,9
3920,10092101,35,NO CODE,6
3921,10070721,60,NO CODE,8
3922,10064533,53,NO CODE,13
3923,10064509,58,NO CODE,7
3924,10073649,64,NO CODE,4
3925,10098543,42,NO CODE,10
3926,10071093,61,NO CODE,9
3927,10095221,53,NO CODE,1
3928,10072523,40,NO CODE,11
3929,10074451,61,NO CODE,11
3930,10065453,37,NO CODE,3
3931,10067013,55,NO CODE,11
3932,10073401,61,NO CODE,5
3933,10074173,54,NO CODE,8
3934,10071373,53,NO CODE,14
3935,10132417,45,NO CODE,15
3936,10127521,57,NO CODE,3
3937,10115461,58,NO CODE,6
3938,10115395,44,NO CODE,11
3939,10117221,48,NO CODE,3
3940,10133067,47,NO CODE,6
3941,10111395,43,NO CODE,7
3942,10115499,56,NO CODE,2
3943,10133327,48,NO CODE,5
3944,10132539,51,NO CODE,12
3945,10132263,41,NO CODE,4
3946,10129431,49,NO CODE,14
3947,10115281,41,NO CODE,9
3948,10127117,53,NO CODE,13
3949,10127819,48,NO CODE,10
3950,10127787,48,NO CODE,10
3951,10132041,61,NO CODE,5
3952,10134001,41,NO CODE,5
3953,10115197,40,NO CODE,17
3954,10121071,60,NO CODE,6
3955,10134347,65,NO CODE,11
3956,10128377,51,NO CODE,5
3957,10115295,36,NO CODE,12
3958,10110913,44,NO CODE,6
3959,10115507,36,NO CODE,2
3960,10121097,57,NO CODE,2
3961,10134599,52,NO CODE,6
3962,10133445,40,NO CODE,15
3963,10106755,51,NO CODE,8
3964,10106761,37,NO CODE,13
3965,10110843,38,NO CODE,1
3966,10127781,47,NO CODE,10
3967,10106941,43,NO CODE,5
3968,10131799,42,NO CODE,10
3969,10110931,64,NO CODE,4
3970,10128913,56,NO CODE,9
3971,10134925,64,NO CODE,16
3972,10108715,45,NO CODE,4
3973,10134507,55,NO CODE,16
3974,10121081,38,NO CODE,5
3975,10111323,64,NO CODE,2
3976,10115331,40,NO CODE,6
3977,10125217,52,NO CODE,4
3978,10131759,70,NO CODE,1
3979,10110863,38,NO CODE,5
3980,10121125,39,NO CODE,11
3981,10121135,58,NO CODE,8
3982,10134377,65,NO CODE,1
3983,10121043,62,NO CODE,5
3984,10131725,49,NO CODE,5
3985,10111411,46,NO CODE,7
3986,10126779,43,NO CODE,2
3987,10134195,51,NO CODE,11
3988,10121099,63,NO CODE,8
3989,10127795,54,NO CODE,2
3990,10135429,60,NO CODE,2
3991,10110795,50,NO CODE,12
3992,10124565,60,NO CODE,3
3993,10132315,61,NO CODE,4
3994,10135797,52,NO CODE,7
3995,10105915,46,NO CODE,1
3996,10111403,48,NO CODE,5
3997,10117279,46,NO CODE,8
3998,10109023,42,NO CODE,12
3999,10131613,54,NO CODE,9
4000,10132369,47,NO CODE,9
4001,10119565,43,NO CODE,4
4002,10135051,41,NO CODE,4
4003,10117245,59,NO CODE,16
4004,10115433,61,NO CODE,5
4005,10124883,47,NO CODE,10
4006,10129417,80,NO CODE,4
4007,10125017,58,NO CODE,11
4008,10133341,58,NO CODE,5
4009,10135757,50,NO CODE,1
4010,10106139,60,NO CODE,1
4011,10133989,62,NO CODE,5
4012,10128883,36,NO CODE,14
4013,10105897,53,NO CODE,7
4014,10133351,36,NO CODE,12
4015,10115273,58,NO CODE,5
4016,10128129,61,NO CODE,3
4017,10129113,53,NO CODE,7
4018,10132403,41,NO CODE,7
4019,10110585,46,NO CODE,11
4020,10132017,63,NO CODE,10
4021,10106771,48,NO CODE,1
4022,10117259,53,NO CODE,2
4023,10121089,54,NO CODE,4
4024,10108845,57,NO CODE,4
4025,10115285,59,NO CODE,11
4026,10132377,44,NO CODE,10
4027,10135079,41,NO CODE,8
4028,10131635,46,NO CODE,4
4029,10127797,47,NO CODE,9
4030,10134729,43,NO CODE,15
4031,10134517,51,NO CODE,8
4032,10121137,51,NO CODE,6
4033,10132537,56,NO CODE,1
4034,10132093,42,NO CODE,3
4035,10118903,48,NO CODE,4
4036,10115209,49,NO CODE,4
4037,10135541,44,NO CODE,2
4038,10121095,49,NO CODE,6
4039,10129025,63,NO CODE,11
4040,10134685,61,NO CODE,8
4041,1010692,37,NO CODE,12
4042,10134893,35,NO CODE,2
4043,10125225,60,NO CODE,6
4044,10130747,61,NO CODE,4
4045,10108759,49,NO CODE,1
4046,10115289,65,NO CODE,3
4047,10128137,61,NO CODE,12
4048,10111383,37,NO CODE,16
4049,10124579,63,NO CODE,13
4050,10115223,62,NO CODE,2
4051,10111123,49,NO CODE,8
4052,10128997,60,NO CODE,8
4053,10133347,35,NO CODE,3
4054,10128915,65,NO CODE,9
4055,10132087,37,NO CODE,8
4056,10117101,60,NO CODE,1
4057,10108463,73,NO CODE,1
4058,10115267,66,NO CODE,5
4059,10110939,53,NO CODE,3
4060,10132535,37,NO CODE,9
4061,10134611,40,NO CODE,1
4062,10111397,39,NO CODE,3
4063,10127933,50,NO CODE,16
4064,10135979,43,NO CODE,4
4065,10128215,51,NO CODE,2
4066,10128121,54,NO CODE,8
4067,10131875,42,NO CODE,1
4068,10115297,55,NO CODE,12
4069,10106049,65,NO CODE,9
4070,10117271,57,NO CODE,2
4071,10134949,63,NO CODE,1
4072,10111115,40,NO CODE,17
4073,10121055,46,NO CODE,8
4074,10111393,59,NO CODE,1
4075,10110901,38,NO CODE,12
4076,10132461,44,NO CODE,10
4077,10127241,64,NO CODE,6
4078,10131721,51,NO CODE,9
4079,10131945,49,NO CODE,6
4080,10124585,40,NO CODE,3
4081,10133817,63,NO CODE,5
4082,10132381,53,NO CODE,9
4083,10124645,52,NO CODE,5
4084,10124647,64,NO CODE,14
4085,10133059,37,NO CODE,1
4086,10106977,43,NO CODE,3
4087,10134821,51,NO CODE,12
4088,10134627,49,NO CODE,6
4089,10124997,54,NO CODE,14
4090,10135525,36,NO CODE,6
4091,10128107,51,NO CODE,2
4092,10129617,39,NO CODE,2
4093,10106757,44,NO CODE,6
4094,10127099,53,NO CODE,6
4095,10134969,49,NO CODE,17
4096,10134817,57,NO CODE,6
4097,10132371,50,NO CODE,5
4098,10132681,50,NO CODE,3
4099,10129425,53,NO CODE,12
4100,10134897,56,NO CODE,5
4101,10129351,65,NO CODE,15
4102,10124577,36,NO CODE,1
4103,10131711,58,NO CODE,6
4104,10129555,47,NO CODE,5
4105,10135041,21,NO CODE,16
4106,10115291,81,NO CODE,8
4107,10128009,56,NO CODE,1
4108,10134699,38,NO CODE,5
4109,10135427,58,NO CODE,3
4110,10131619,39,NO CODE,5
4111,10134801,37,NO CODE,5
4112,10132585,41,NO CODE,8
4113,10133369,50,NO CODE,2
4114,1010960,62,NO CODE,16
4115,10126799,65,NO CODE,8
4116,10108289,60,NO CODE,13
4117,10121997,54,NO CODE,3
4118,10121825,38,NO CODE,5
4119,10132567,57,NO CODE,13
4120,1010941,35,NO CODE,6
4121,10121157,48,NO CODE,1
4122,10108745,49,NO CODE,1
4123,10132433,64,NO CODE,5
4124,10128161,54,NO CODE,4
4125,10124567,51,NO CODE,8
4126,10115237,65,NO CODE,7
4127,10134683,44,NO CODE,1
4128,10117195,45,NO CODE,10
4129,10117225,56,NO CODE,14
4130,10128157,43,NO CODE,11
4131,10125011,60,NO CODE,15
4132,10117287,31,NO CODE,5
4133,10131769,51,NO CODE,1
4134,10132019,56,NO CODE,11
4135,10126785,65,NO CODE,3
4136,10131843,55,NO CODE,17
4137,10115321,64,NO CODE,6
4138,10115277,60,NO CODE,2
4139,10111343,62,NO CODE,1
4140,10106163,36,NO CODE,2
4141,10127815,47,NO CODE,4
4142,10117227,62,NO CODE,8
4143,10121047,53,NO CODE,1
4144,10128963,56,NO CODE,3
4145,10133431,36,NO CODE,6
4146,10106753,56,NO CODE,10
4147,10134601,53,NO CODE,4
4148,10135091,40,NO CODE,1
4149,10127791,63,NO CODE,7
4150,10131617,37,NO CODE,6
4151,10115247,43,NO CODE,1
4152,10132015,62,NO CODE,8
4153,10124603,64,NO CODE,8
4154,10134809,60,NO CODE,14
4155,10115579,43,NO CODE,8
4156,10117187,44,NO CODE,2
4157,10136005,54,NO CODE,5
4158,10132317,61,NO CODE,11
4159,10117345,53,NO CODE,9
4160,10121719,56,NO CODE,12
4161,10119571,65,NO CODE,14
4162,10132601,58,NO CODE,3
4163,10121929,44,NO CODE,8
4164,10133083,45,NO CODE,7
4165,10131693,40,NO CODE,5
4166,10111179,64,NO CODE,2
4167,10129345,55,NO CODE,3
4168,10124871,56,NO CODE,7
4169,10121107,36,NO CODE,7
